author	title	publication_date	link	path	filename	document_id	entity_linking
Boyer, Claude	La Feste de Venus, comédie	1670	http://catalogue.bnf.fr/ark:/12148/cb447296892	../TheatreLFSV2-downloaded/NER/bpt6k1090256q.tar.gz.tei_segmented_ner.xml	bpt6k1090256q.tar.gz.tei_segmented_ner.xml	bpt6k1090256q	spacy_entity_fishing
Benserade, Isaac de	Gustaphe ou L'heureuse ambition , tragi-comedie de Mr. de Bensseradde	1637	http://catalogue.bnf.fr/ark:/12148/cb30085107x	../TheatreLFSV2-downloaded/NER/bpt6k30450252.tar.gz.tei_segmented_ner.xml	bpt6k30450252.tar.gz.tei_segmented_ner.xml	bpt6k30450252	spacy_entity_fishing
Regnard, Jean-François	Attendez-moy sous l'orme , comedie	1694	http://catalogue.bnf.fr/ark:/12148/cb36125892p	../TheatreLFSV2-downloaded/NER/bpt6k12806517.tar.gz.tei_segmented_ner.xml	bpt6k12806517.tar.gz.tei_segmented_ner.xml	bpt6k12806517	spacy_entity_fishing
Brécourt	La Feinte Mort de Jodelet, comédie	1660	http://catalogue.bnf.fr/ark:/12148/cb44729585d	../TheatreLFSV2-downloaded/NER/bpt6k1090150w.tar.gz.tei_segmented_ner.xml	bpt6k1090150w.tar.gz.tei_segmented_ner.xml	bpt6k1090150w	spacy_entity_fishing
Desmarets de Saint-Sorlin, Jean	Oeuvres poétiques du sieur Desmarets,...	1641	http://catalogue.bnf.fr/ark:/12148/cb303328602	../TheatreLFSV2-downloaded/NER/bpt6k5767243z.tar.gz.tei_segmented_ner.xml	bpt6k5767243z.tar.gz.tei_segmented_ner.xml	bpt6k5767243z	spacy_entity_fishing
Du Perche, Nicolas	L'Ambassadeur d'Affrique comedie . Par le sieur Du Perche	1666	http://catalogue.bnf.fr/ark:/12148/cb393252605	../TheatreLFSV2-downloaded/NER/bpt6k857217c.tar.gz.tei_segmented_ner.xml	bpt6k857217c.tar.gz.tei_segmented_ner.xml	bpt6k857217c	spacy_entity_fishing
Regnault, Charles	Marie Stuard, Reyne d'Écosse, tragédie	1639	http://catalogue.bnf.fr/ark:/12148/cb44729562r	../TheatreLFSV2-downloaded/NER/bpt6k1090127n.tar.gz.tei_segmented_ner.xml	bpt6k1090127n.tar.gz.tei_segmented_ner.xml	bpt6k1090127n	spacy_entity_fishing
Rotrou, Jean de	L'hypocondriaque, ou Le mort amoureux , tragi-comédie.Dédiée a monseigneur le comte de Soissons. Par le Sr Rotrou.	1631	http://catalogue.bnf.fr/ark:/12148/cb312518966	../TheatreLFSV2-downloaded/NER/bpt6k5828916x.tar.gz.tei_segmented_ner.xml	bpt6k5828916x.tar.gz.tei_segmented_ner.xml	bpt6k5828916x	spacy_entity_fishing
Boissin de Gallardon, Jean	Les tragédies et histoires saintes de Jean Boissin de Gallardon	1618	http://catalogue.bnf.fr/ark:/12148/cb30122385g	../TheatreLFSV2-downloaded/NER/bpt6k5745752g.tar.gz.tei_segmented_ner.xml	bpt6k5745752g.tar.gz.tei_segmented_ner.xml	bpt6k5745752g	spacy_entity_fishing
Chevreau, Urbain	La suitte et le mariage du Cid : tragi-comédie / [par U. Chevreau]	1638	http://catalogue.bnf.fr/ark:/12148/cb45704160g	../TheatreLFSV2-downloaded/NER/bpt6k1280309m.tar.gz.tei_segmented_ner.xml	bpt6k1280309m.tar.gz.tei_segmented_ner.xml	bpt6k1280309m	spacy_entity_fishing
Molière	Monsieur de Pourceaugnac, comédie faite à Archambord [sic] pour le divertissement du Roy par J. B. P. Molière	1671	http://catalogue.bnf.fr/ark:/12148/cb386511540	../TheatreLFSV2-downloaded/NER/bpt6k1280560v.tar.gz.tei_segmented_ner.xml	bpt6k1280560v.tar.gz.tei_segmented_ner.xml	bpt6k1280560v	spacy_entity_fishing
Desmarets de Saint-Sorlin, Jean	Mirame, tragie-comédie	1642	http://catalogue.bnf.fr/ark:/12148/cb44729667r	../TheatreLFSV2-downloaded/NER/bpt6k1090233q.tar.gz.tei_segmented_ner.xml	bpt6k1090233q.tar.gz.tei_segmented_ner.xml	bpt6k1090233q	spacy_entity_fishing
Rayssiguier, De	La Celidée sous le nom de Calirie, ou de la Générosité d'amour	1635	http://catalogue.bnf.fr/ark:/12148/cb44729721q	../TheatreLFSV2-downloaded/NER/bpt6k1090288p.tar.gz.tei_segmented_ner.xml	bpt6k1090288p.tar.gz.tei_segmented_ner.xml	bpt6k1090288p	spacy_entity_fishing
Prade, Jean Le Royer	Arsace, roi des Parthes , tragédie. De M. de Prade. Représentée par la troupe du Roy	1666	http://catalogue.bnf.fr/ark:/12148/cb31145796h	../TheatreLFSV2-downloaded/NER/bpt6k5740797h.tar.gz.tei_segmented_ner.xml	bpt6k5740797h.tar.gz.tei_segmented_ner.xml	bpt6k5740797h	spacy_entity_fishing
Magnon, Jean	Sejanus , tragédie de M. Magnon	1647	http://catalogue.bnf.fr/ark:/12148/cb30858938w	../TheatreLFSV2-downloaded/NER/bpt6k15108932.tar.gz.tei_segmented_ner.xml	bpt6k15108932.tar.gz.tei_segmented_ner.xml	bpt6k15108932	spacy_entity_fishing
Bruno, Giordano	Boniface et le Pedant, comedie en prose, imitée de l'Italien de Bruno Nolano	1633	http://catalogue.bnf.fr/ark:/12148/cb447297133	../TheatreLFSV2-downloaded/NER/bpt6k1090280c.tar.gz.tei_segmented_ner.xml	bpt6k1090280c.tar.gz.tei_segmented_ner.xml	bpt6k1090280c	spacy_entity_fishing
Heudon, Jean	Saint Clouaud, in Le Théâtre des tragédies françoises nouvellement mis en lumiere	1620	http://catalogue.bnf.fr/ark:/12148/cb44729646s	../TheatreLFSV2-downloaded/NER/bpt6k10902114.tar.gz.tei_segmented_ner.xml	bpt6k10902114.tar.gz.tei_segmented_ner.xml	bpt6k10902114	spacy_entity_fishing
Du Ryer, Pierre	Bérénice , tragi-comédie en prose, par P. Du Ryer	1645	http://catalogue.bnf.fr/ark:/12148/cb30387924q	../TheatreLFSV2-downloaded/NER/bpt6k58158364.tar.gz.tei_segmented_ner.xml	bpt6k58158364.tar.gz.tei_segmented_ner.xml	bpt6k58158364	spacy_entity_fishing
Aure, François d'	Dipné, infante d'Irlande , tragédie, dédiée à madame Eleonor de Roham,...	1668	http://catalogue.bnf.fr/ark:/12148/cb30040061d	../TheatreLFSV2-downloaded/NER/bpt6k56197532.tar.gz.tei_segmented_ner.xml	bpt6k56197532.tar.gz.tei_segmented_ner.xml	bpt6k56197532	spacy_entity_fishing
Rotrou, Jean de	La Célimene, comédie [...], accommodée au théâtre sous le tiltre d'Amarillis, pastorale	1661	http://catalogue.bnf.fr/ark:/12148/cb447296323	../TheatreLFSV2-downloaded/NER/bpt6k1090198q.tar.gz.tei_segmented_ner.xml	bpt6k1090198q.tar.gz.tei_segmented_ner.xml	bpt6k1090198q	spacy_entity_fishing
Poisson, Raymond	Les Faux Moscovites, comédie	1669	http://catalogue.bnf.fr/ark:/12148/cb44729589s	../TheatreLFSV2-downloaded/NER/bpt6k1090002g.tar.gz.tei_segmented_ner.xml	bpt6k1090002g.tar.gz.tei_segmented_ner.xml	bpt6k1090002g	spacy_entity_fishing
	Le Contre impromptu de [...], comédie	1696	http://catalogue.bnf.fr/ark:/12148/cb33326116t	../TheatreLFSV2-downloaded/NER/bpt6k852918j.tar.gz.tei_segmented_ner.xml	bpt6k852918j.tar.gz.tei_segmented_ner.xml	bpt6k852918j	spacy_entity_fishing
Molière	Le misantrope. Comede [sic]. Par J. B. P. de Moliere	1668	http://catalogue.bnf.fr/ark:/12148/cb38650977m	../TheatreLFSV2-downloaded/NER/bpt6k12804786.tar.gz.tei_segmented_ner.xml	bpt6k12804786.tar.gz.tei_segmented_ner.xml	bpt6k12804786	spacy_entity_fishing
	La Bourgeoise Madame. - Comédie nouvelle	1685	http://catalogue.bnf.fr/ark:/12148/cb39325171j	../TheatreLFSV2-downloaded/NER/bpt6k856883v.tar.gz.tei_segmented_ner.xml	bpt6k856883v.tar.gz.tei_segmented_ner.xml	bpt6k856883v	spacy_entity_fishing
Rotrou, Jean de	Antigone , tragédie de Mr. de Rotrou	1639	http://catalogue.bnf.fr/ark:/12148/cb31251844z	../TheatreLFSV2-downloaded/NER/bpt6k57544369.tar.gz.tei_segmented_ner.xml	bpt6k57544369.tar.gz.tei_segmented_ner.xml	bpt6k57544369	spacy_entity_fishing
Corneille, Thomas	"""L'Amour à la mode, comédie, par P. (""""sic"""") Corneille"""	1688	http://catalogue.bnf.fr/ark:/12148/cb30272160s	../TheatreLFSV2-downloaded/NER/bpt6k1262098n.tar.gz.tei_segmented_ner.xml	bpt6k1262098n.tar.gz.tei_segmented_ner.xml	bpt6k1262098n	spacy_entity_fishing
	Geneviève, ou L'innocence reconnue , tragédie chrestienne	1669	http://catalogue.bnf.fr/ark:/12148/cb302125223	../TheatreLFSV2-downloaded/NER/bpt6k5745520t.tar.gz.tei_segmented_ner.xml	bpt6k5745520t.tar.gz.tei_segmented_ner.xml	bpt6k5745520t	spacy_entity_fishing
Molière	Le malade imaginaire, comedie meslée de musique, de chansons, & de dances. Par Mr. de Moliere	1683	http://catalogue.bnf.fr/ark:/12148/cb38766094j	../TheatreLFSV2-downloaded/NER/bpt6k8534188.tar.gz.tei_segmented_ner.xml	bpt6k8534188.tar.gz.tei_segmented_ner.xml	bpt6k8534188	spacy_entity_fishing
	Les Bergers de Marly, pastorale ornée de danses, mise en musique par M. Moreau, représentée devant Sa Majesté en son chasteau de Marly, le septembre 1687	Unknown	http://catalogue.bnf.fr/ark:/12148/cb33258148c	../TheatreLFSV2-downloaded/NER/bpt6k15133011.tar.gz.tei_segmented_ner.xml	bpt6k15133011.tar.gz.tei_segmented_ner.xml	bpt6k15133011	spacy_entity_fishing
Brueys, David-Augustin de	Gabinie, tragedie chretienne	1699	http://catalogue.bnf.fr/ark:/12148/cb30167532g	../TheatreLFSV2-downloaded/NER/bpt6k886812s.tar.gz.tei_segmented_ner.xml	bpt6k886812s.tar.gz.tei_segmented_ner.xml	bpt6k886812s	spacy_entity_fishing
Legrand, Marc-Antoine	La chute de Phaëton comédie / [Marc-Antoine Legrand]	1694	http://catalogue.bnf.fr/ark:/12148/cb38764408r	../TheatreLFSV2-downloaded/NER/bpt6k8569008.tar.gz.tei_segmented_ner.xml	bpt6k8569008.tar.gz.tei_segmented_ner.xml	bpt6k8569008	spacy_entity_fishing
Félibien, André	Relation de la feste de Versailles. Du dix-huitiéme juillet mil six cens soixante-huit / [par A. Félibien]	1668	http://catalogue.bnf.fr/ark:/12148/cb33579002z	../TheatreLFSV2-downloaded/NER/bpt6k1526235p.tar.gz.tei_segmented_ner.xml	bpt6k1526235p.tar.gz.tei_segmented_ner.xml	bpt6k1526235p	spacy_entity_fishing
Molière	L'Escole des femmes, comédie par J. B. P. Molière	1665	http://catalogue.bnf.fr/ark:/12148/cb38650899n	../TheatreLFSV2-downloaded/NER/bpt6k12804467.tar.gz.tei_segmented_ner.xml	bpt6k12804467.tar.gz.tei_segmented_ner.xml	bpt6k12804467	spacy_entity_fishing
Molière	L'Imposteur, ou le Tartuffe, comedie. Par I. B. P. de Moliere	1669	http://catalogue.bnf.fr/ark:/12148/cb457855567	../TheatreLFSV2-downloaded/NER/bpt6k1280539f.tar.gz.tei_segmented_ner.xml	bpt6k1280539f.tar.gz.tei_segmented_ner.xml	bpt6k1280539f	spacy_entity_fishing
	Recueil de pièces diverses et galantes par Mascré	1671	http://catalogue.bnf.fr/ark:/12148/cb39336334b	../TheatreLFSV2-downloaded/NER/bpt6k856901n.tar.gz.tei_segmented_ner.xml	bpt6k856901n.tar.gz.tei_segmented_ner.xml	bpt6k856901n	spacy_entity_fishing
Molière	Monsieur de Pourceaugnac, comédie faite à Chambord pour le divertissement du Roy, par J. B. P. Molière	1670	http://catalogue.bnf.fr/ark:/12148/cb38651153n	../TheatreLFSV2-downloaded/NER/bpt6k1280556z.tar.gz.tei_segmented_ner.xml	bpt6k1280556z.tar.gz.tei_segmented_ner.xml	bpt6k1280556z	spacy_entity_fishing
Molière	Les Fourberies de Scapin, comédie par J. B. P. Molière	1671	http://catalogue.bnf.fr/ark:/12148/cb38651199z	../TheatreLFSV2-downloaded/NER/bpt6k12805685.tar.gz.tei_segmented_ner.xml	bpt6k12805685.tar.gz.tei_segmented_ner.xml	bpt6k12805685	spacy_entity_fishing
Molière	Le Malade imaginaire [version orale], comédie en trois actes [de Molière] mêlez de danses et de musique. - Le Malade imaginaire [prologue et intermèdes]	1674	http://catalogue.bnf.fr/ark:/12148/cb30958678g	../TheatreLFSV2-downloaded/NER/btv1b86107949.tar.gz.tei_segmented_ner.xml	btv1b86107949.tar.gz.tei_segmented_ner.xml	btv1b86107949	spacy_entity_fishing
Chappuzeau de Baugé, Daniel-Paul	Coronis , pastorale héroïque, représentée par l'Académie royale de musique, le 23e mars 1691	1691	http://catalogue.bnf.fr/ark:/12148/cb302218895	../TheatreLFSV2-downloaded/NER/bpt6k5455471b.tar.gz.tei_segmented_ner.xml	bpt6k5455471b.tar.gz.tei_segmented_ner.xml	bpt6k5455471b	spacy_entity_fishing
Boyer, Claude	Le Grand Alexandre, ou Porus, roy des Indes, tragedie	1666	http://catalogue.bnf.fr/ark:/12148/cb447296025	../TheatreLFSV2-downloaded/NER/bpt6k1090166r.tar.gz.tei_segmented_ner.xml	bpt6k1090166r.tar.gz.tei_segmented_ner.xml	bpt6k1090166r	spacy_entity_fishing
Fatouville, Anne Mauduit de	Grapinian, ou Arlequin procureur, comédie	1684	http://catalogue.bnf.fr/ark:/12148/cb30419731n	../TheatreLFSV2-downloaded/NER/bpt6k1511988d.tar.gz.tei_segmented_ner.xml	bpt6k1511988d.tar.gz.tei_segmented_ner.xml	bpt6k1511988d	spacy_entity_fishing
Quinault, Philippe	Proserpine : tragédie en musique ornée d'entrées et de ballet, de machines, & de changemens de théâtre : représentée devant sa majesté à Saint Germain en Laye le troisième février 1680	1680	http://catalogue.bnf.fr/ark:/12148/cb31164694q	../TheatreLFSV2-downloaded/NER/bpt6k1521651m.tar.gz.tei_segmented_ner.xml	bpt6k1521651m.tar.gz.tei_segmented_ner.xml	bpt6k1521651m	spacy_entity_fishing
Genest, Charles-Claude	Zelonide, princesse de Sparte . Tragedie	1682	http://catalogue.bnf.fr/ark:/12148/cb30494969b	../TheatreLFSV2-downloaded/NER/bpt6k9807756q.tar.gz.tei_segmented_ner.xml	bpt6k9807756q.tar.gz.tei_segmented_ner.xml	bpt6k9807756q	spacy_entity_fishing
Thilloys, George	L'amphithéâtre du grand collège de Reims . Solyman 2, quatorziesme empereur des Turcs... par George Thilloys,...	1617	http://catalogue.bnf.fr/ark:/12148/cb314579639	../TheatreLFSV2-downloaded/NER/bpt6k5772708z.tar.gz.tei_segmented_ner.xml	bpt6k5772708z.tar.gz.tei_segmented_ner.xml	bpt6k5772708z	spacy_entity_fishing
Baussays	La Cydippe de Monsieur le Chevalier de Baussays, pastorale	1632	http://catalogue.bnf.fr/ark:/12148/cb38652182g	../TheatreLFSV2-downloaded/NER/bpt6k853059s.tar.gz.tei_segmented_ner.xml	bpt6k853059s.tar.gz.tei_segmented_ner.xml	bpt6k853059s	spacy_entity_fishing
Du Fresny, Charles	Le chevalier joueur , comédie en prose, par M. D* F*	1697	http://catalogue.bnf.fr/ark:/12148/cb30369262d	../TheatreLFSV2-downloaded/NER/bpt6k56289047.tar.gz.tei_segmented_ner.xml	bpt6k56289047.tar.gz.tei_segmented_ner.xml	bpt6k56289047	spacy_entity_fishing
Mareschal, André	La Soeur valeureuse, ou l'Aveugle amante, tragi-comédie... par le Sr Mareschal	1634	http://catalogue.bnf.fr/ark:/12148/cb308812633	../TheatreLFSV2-downloaded/NER/bpt6k8405564.tar.gz.tei_segmented_ner.xml	bpt6k8405564.tar.gz.tei_segmented_ner.xml	bpt6k8405564	spacy_entity_fishing
Grandval, Nicolas de	Le Quartier d'hyver, comédie en prose mêlée de musique & de danses	1697	http://catalogue.bnf.fr/ark:/12148/cb447295753	../TheatreLFSV2-downloaded/NER/bpt6k1090140h.tar.gz.tei_segmented_ner.xml	bpt6k1090140h.tar.gz.tei_segmented_ner.xml	bpt6k1090140h	spacy_entity_fishing
	Soliman ou l'Esclave généreuse, tragédie [par Jacquelin]	1653	http://catalogue.bnf.fr/ark:/12148/cb393250102	../TheatreLFSV2-downloaded/NER/bpt6k8528590.tar.gz.tei_segmented_ner.xml	bpt6k8528590.tar.gz.tei_segmented_ner.xml	bpt6k8528590	spacy_entity_fishing
Viau, Théophile de	Les oeuvres du sieur Théophile , divisées en trois parties. La première contenant l'Immortalité de l'âme avec plusieurs autres pièces. La seconde, les tragédies. La troisième est, le recueil de toutes les pièces qu'il a faictes pendant sa prison jusques à sa mort... De plus est augmenté la Lettre contre Balsac, avec la Solitude, du sieur S. Amant.	1632	http://catalogue.bnf.fr/ark:/12148/cb315708888	../TheatreLFSV2-downloaded/NER/bpt6k6509381p.tar.gz.tei_segmented_ner.xml	bpt6k6509381p.tar.gz.tei_segmented_ner.xml	bpt6k6509381p	spacy_entity_fishing
Quinault, Philippe	Proserpine, tragédie en musique ornée d'entrées de ballet, de machines et de changements de théâtre , représentée devant S. M., à Saint-Germain en Laye, le [3e] de février 1680	1680	http://catalogue.bnf.fr/ark:/12148/cb31164696d	../TheatreLFSV2-downloaded/NER/bpt6k56993297.tar.gz.tei_segmented_ner.xml	bpt6k56993297.tar.gz.tei_segmented_ner.xml	bpt6k56993297	spacy_entity_fishing
Racine, Jean	Esther tragédie tirée de l'Escriture sainte	1689	http://catalogue.bnf.fr/ark:/12148/cb456624648	../TheatreLFSV2-downloaded/NER/bpt6k15189289.tar.gz.tei_segmented_ner.xml	bpt6k15189289.tar.gz.tei_segmented_ner.xml	bpt6k15189289	spacy_entity_fishing
Rotrou, Jean de	Clorinde : comédie/de Rotrou	1637	http://catalogue.bnf.fr/ark:/12148/cb32586844f	../TheatreLFSV2-downloaded/NER/btv1b8622099v.tar.gz.tei_segmented_ner.xml	btv1b8622099v.tar.gz.tei_segmented_ner.xml	btv1b8622099v	spacy_entity_fishing
	Le Théâtre italien ou le recueil de toutes les scènes françoises qui ont esté jouées sur le théâtre italien de l'Hostel de Bourgogne	1694	http://catalogue.bnf.fr/ark:/12148/cb33624900p	../TheatreLFSV2-downloaded/NER/btv1b8622109s.tar.gz.tei_segmented_ner.xml	btv1b8622109s.tar.gz.tei_segmented_ner.xml	btv1b8622109s	spacy_entity_fishing
	Le Duelliste mal-heureux. Tragicomedie. Piece nouvelle plaine [sic] d'instricues [sic] a la mode suivant le temps, non jamais veuë ou imprimée.	1636	http://catalogue.bnf.fr/ark:/12148/cb333574960	../TheatreLFSV2-downloaded/NER/bpt6k8529052.tar.gz.tei_segmented_ner.xml	bpt6k8529052.tar.gz.tei_segmented_ner.xml	bpt6k8529052	spacy_entity_fishing
Du Ryer, Pierre	L'Argenis [...], tragi-comédie, Dernière Journée	1631	http://catalogue.bnf.fr/ark:/12148/cb447294703	../TheatreLFSV2-downloaded/NER/bpt6k10900331.tar.gz.tei_segmented_ner.xml	bpt6k10900331.tar.gz.tei_segmented_ner.xml	bpt6k10900331	spacy_entity_fishing
Cheffault, F	Le Martyre de saint Gervais, poème dramatique, par M. F. de Cheffault,...	1685	http://catalogue.bnf.fr/ark:/12148/cb30232122d	../TheatreLFSV2-downloaded/NER/bpt6k4223000r.tar.gz.tei_segmented_ner.xml	bpt6k4223000r.tar.gz.tei_segmented_ner.xml	bpt6k4223000r	spacy_entity_fishing
Corneille, Pierre	Horace, tragédie par le Sieur Corneille...	1647	http://catalogue.bnf.fr/ark:/12148/cb38650322p	../TheatreLFSV2-downloaded/NER/bpt6k12802988.tar.gz.tei_segmented_ner.xml	bpt6k12802988.tar.gz.tei_segmented_ner.xml	bpt6k12802988	spacy_entity_fishing
Boyer, Claude	Le Comte d'Essex, tragédie	1678	http://catalogue.bnf.fr/ark:/12148/cb44729657f	../TheatreLFSV2-downloaded/NER/bpt6k1090222x.tar.gz.tei_segmented_ner.xml	bpt6k1090222x.tar.gz.tei_segmented_ner.xml	bpt6k1090222x	spacy_entity_fishing
Mouqué, Jean	L'amour desplumé, ou La victoire de l'amour divin . Pastorelle chrestienne. De l'invention de I. M. Boulenois	1612	http://catalogue.bnf.fr/ark:/12148/cb38766488q	../TheatreLFSV2-downloaded/NER/bpt6k8570103.tar.gz.tei_segmented_ner.xml	bpt6k8570103.tar.gz.tei_segmented_ner.xml	bpt6k8570103	spacy_entity_fishing
Montgaudier, De	Natalie, ou la Générosité chrestienne, tragédie	1657	http://catalogue.bnf.fr/ark:/12148/cb44729555g	../TheatreLFSV2-downloaded/NER/bpt6k1090120r.tar.gz.tei_segmented_ner.xml	bpt6k1090120r.tar.gz.tei_segmented_ner.xml	bpt6k1090120r	spacy_entity_fishing
Corneille, Thomas	Circé , tragedie . Ornée de machines, de changemens de théatre, & de musique . Par T. Corneille . Representée par la Troupe du Roy, établie au fauxbourg S. Germain	1675	http://catalogue.bnf.fr/ark:/12148/cb30272184s	../TheatreLFSV2-downloaded/NER/bpt6k5502318j.tar.gz.tei_segmented_ner.xml	bpt6k5502318j.tar.gz.tei_segmented_ner.xml	bpt6k5502318j	spacy_entity_fishing
Molière	Les Precieuses ridicules. Comedie. Representée au Petit Bourbon	1660	http://catalogue.bnf.fr/ark:/12148/cb30958864b	../TheatreLFSV2-downloaded/NER/bpt6k8548839.tar.gz.tei_segmented_ner.xml	bpt6k8548839.tar.gz.tei_segmented_ner.xml	bpt6k8548839	spacy_entity_fishing
Scudéry, Georges de	La mort de César. Edition 2 / , tragédie, par M. de Scudéry, 2e édition	1637	http://catalogue.bnf.fr/ark:/12148/cb313417528	../TheatreLFSV2-downloaded/NER/bpt6k9629181d.tar.gz.tei_segmented_ner.xml	bpt6k9629181d.tar.gz.tei_segmented_ner.xml	bpt6k9629181d	spacy_entity_fishing
Molière	L'avare , comédie par J.-B. P. Molière	1669	http://catalogue.bnf.fr/ark:/12148/cb309583988	../TheatreLFSV2-downloaded/NER/btv1b8610783h.tar.gz.tei_segmented_ner.xml	btv1b8610783h.tar.gz.tei_segmented_ner.xml	btv1b8610783h	spacy_entity_fishing
	La Rochelois [i. e. Rocheloise] tragedie . Où se voit les heureux succez & glorieuses victoires du roy tres chrestien Louys XIII, depuis l'advenement de Sa Majesté à la couronne de France, jusques à present. Par P. M.	1629	http://catalogue.bnf.fr/ark:/12148/cb33590635t	../TheatreLFSV2-downloaded/NER/bpt6k57347539.tar.gz.tei_segmented_ner.xml	bpt6k57347539.tar.gz.tei_segmented_ner.xml	bpt6k57347539	spacy_entity_fishing
Boyer, Claude	Le Fils supposé, tragédie	1672	http://catalogue.bnf.fr/ark:/12148/cb447295664	../TheatreLFSV2-downloaded/NER/bpt6k1090131j.tar.gz.tei_segmented_ner.xml	bpt6k1090131j.tar.gz.tei_segmented_ner.xml	bpt6k1090131j	spacy_entity_fishing
Montauban, Jacques Pousset de	Seleucus, tragi-comedie heroyque	1654	http://catalogue.bnf.fr/ark:/12148/cb44729679r	../TheatreLFSV2-downloaded/NER/bpt6k1090246b.tar.gz.tei_segmented_ner.xml	bpt6k1090246b.tar.gz.tei_segmented_ner.xml	bpt6k1090246b	spacy_entity_fishing
Molière	La Critique de l'Escole des femmes, comedie. Par I. B. P. Moliere	1663	http://catalogue.bnf.fr/ark:/12148/cb386509152	../TheatreLFSV2-downloaded/NER/bpt6k12804415.tar.gz.tei_segmented_ner.xml	bpt6k12804415.tar.gz.tei_segmented_ner.xml	bpt6k12804415	spacy_entity_fishing
Rotrou, Jean de	Crisante tragedie de Mr de Rotrou	1640	http://catalogue.bnf.fr/ark:/12148/cb31251880t	../TheatreLFSV2-downloaded/NER/bpt6k57899298.tar.gz.tei_segmented_ner.xml	bpt6k57899298.tar.gz.tei_segmented_ner.xml	bpt6k57899298	spacy_entity_fishing
Bridard	Uranie, tragi-comedie pastorale	1631	http://catalogue.bnf.fr/ark:/12148/cb44729484s	../TheatreLFSV2-downloaded/NER/bpt6k10900472.tar.gz.tei_segmented_ner.xml	bpt6k10900472.tar.gz.tei_segmented_ner.xml	bpt6k10900472	spacy_entity_fishing
Camus, Jean-Pierre	Le Sage visionnaire, tragi-comédie par I. D. B. I.	1648	http://catalogue.bnf.fr/ark:/12148/cb386523078	../TheatreLFSV2-downloaded/NER/bpt6k10404954.tar.gz.tei_segmented_ner.xml	bpt6k10404954.tar.gz.tei_segmented_ner.xml	bpt6k10404954	spacy_entity_fishing
Racine, Jean	Britannicus , tragédie [de J. Racine]	1670	http://catalogue.bnf.fr/ark:/12148/cb31169150x	../TheatreLFSV2-downloaded/NER/btv1b8610812s.tar.gz.tei_segmented_ner.xml	btv1b8610812s.tar.gz.tei_segmented_ner.xml	btv1b8610812s	spacy_entity_fishing
Le Clerc, Michel	Iphigénie, tragédie	1676	http://catalogue.bnf.fr/ark:/12148/cb44729510h	../TheatreLFSV2-downloaded/NER/bpt6k1090074z.tar.gz.tei_segmented_ner.xml	bpt6k1090074z.tar.gz.tei_segmented_ner.xml	bpt6k1090074z	spacy_entity_fishing
Puget de La Serre, Jean	Thomas Morus, ou Le triomphe de la foy, et de la constance , tragédie en prose... par M. de La Serre	1642	http://catalogue.bnf.fr/ark:/12148/cb30745680r	../TheatreLFSV2-downloaded/NER/bpt6k5624589q.tar.gz.tei_segmented_ner.xml	bpt6k5624589q.tar.gz.tei_segmented_ner.xml	bpt6k5624589q	spacy_entity_fishing
Romain, Nicolas	Maurice tragoedie. Dediée à tres-haut, & tres-genereux prince monseigneur de Vaudemont François de Lorraine. Par Nicolas Romain docteur és droicts, conseiller de mondict seigneur, capitaine, prevost, & gruyer du Pont-à-Mousson	1606	http://catalogue.bnf.fr/ark:/12148/cb38769005t	../TheatreLFSV2-downloaded/NER/bpt6k8569793.tar.gz.tei_segmented_ner.xml	bpt6k8569793.tar.gz.tei_segmented_ner.xml	bpt6k8569793	spacy_entity_fishing
Rosimond, Claude Rose	Les Qui pro quo, ou le Valet etourdy, comédie	1673	http://catalogue.bnf.fr/ark:/12148/cb447296652	../TheatreLFSV2-downloaded/NER/bpt6k1090230g.tar.gz.tei_segmented_ner.xml	bpt6k1090230g.tar.gz.tei_segmented_ner.xml	bpt6k1090230g	spacy_entity_fishing
Chevreau, Urbain	La Suitte et le Mariage du Cid, tragi-comédie	1638	http://catalogue.bnf.fr/ark:/12148/cb44729538w	../TheatreLFSV2-downloaded/NER/bpt6k10901037.tar.gz.tei_segmented_ner.xml	bpt6k10901037.tar.gz.tei_segmented_ner.xml	bpt6k10901037	spacy_entity_fishing
Claveret, Jean	Le ravissement de Proserpine . Tragédie	1640	http://catalogue.bnf.fr/ark:/12148/cb302485167	../TheatreLFSV2-downloaded/NER/bpt6k5455530r.tar.gz.tei_segmented_ner.xml	bpt6k5455530r.tar.gz.tei_segmented_ner.xml	bpt6k5455530r	spacy_entity_fishing
	La Sophronie, tragedie françoise, tiree de Torcato Tasco	Unknown	http://catalogue.bnf.fr/ark:/12148/cb39325012r	../TheatreLFSV2-downloaded/NER/bpt6k855192c.tar.gz.tei_segmented_ner.xml	bpt6k855192c.tar.gz.tei_segmented_ner.xml	bpt6k855192c	spacy_entity_fishing
	Les Plaisirs de l'île enchantée : Course de bague, collation ornée de machines, comédie mêlée de danse et de musique, ballet du palais d'Alcine, feu d'artifice, et autres fêtes galantes et magnifiques, faites par le roi à Versailles, le 7 mai 1664...	1664	http://catalogue.bnf.fr/ark:/12148/cb33539524t	../TheatreLFSV2-downloaded/NER/bpt6k1526131p.tar.gz.tei_segmented_ner.xml	bpt6k1526131p.tar.gz.tei_segmented_ner.xml	bpt6k1526131p	spacy_entity_fishing
